"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000479","GO:0000479","endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","16/2197","17/18888",0.941176470588235,8.09146161878497,10.6125096980313,1.62079055520176e-14,5.33060004821913e-13,4.57411961296018e-13,"29777/9790/23246/51077/79707/8602/161424/10171/10799/6227/23212/163859/10607/55720/27340/84294",16
"GO:0006270","GO:0006270","DNA replication initiation","24/2197","37/18888",0.648648648648649,5.57654787240586,10.109438042973,2.61706259100118e-14,8.55133698566098e-13,7.33779271926645e-13,"8318/990/1017/81620/64785/11143/55388/4171/4172/4173/4174/4175/4176/64318/4998/23595/5000/5001/23594/5422/23649/5557/90381/11073",24
"GO:0098781","GO:0098781","ncRNA transcription","52/2197","146/18888",0.356164383561644,3.0620085920402,9.07432379109969,2.95260162461646e-14,9.58547830649679e-13,8.22517613865992e-13,"2972/1022/1663/1655/8178/22936/2068/26354/2971/2975/2976/9330/9329/9328/23379/64768/4141/56257/2475/4609/4691/84365/25926/29997/84172/51082/64425/221830/10849/5434/5435/5441/11128/55703/55718/11137/5970/79871/6598/6617/6618/6619/6621/10302/6722/9014/6949/10208/80335/7528/84524/7702",52
"GO:0032508","GO:0032508","DNA duplex unwinding","36/2197","79/18888",0.455696202531646,3.91770135339905,9.42815837668941,4.43052039517332e-14,1.42912683516104e-12,1.22631542921734e-12,"10973/8318/57680/1663/1654/22907/170506/1660/2068/2071/57697/9837/51659/64785/84296/3159/4171/4172/4173/4174/4175/4176/4331/5888/5982/5983/5984/5985/51750/8607/10856/6832/7153/5976/7520/2547",36
"GO:0010833","GO:0010833","telomere maintenance via telomere lengthening","37/2197","83/18888",0.44578313253012,3.83247692636728,9.38261936329112,4.65372267074234e-14,1.49156257829143e-12,1.27989074055549e-12,"545/9212/10576/7203/10575/22948/908/10574/10694/64858/170506/1736/5394/54433/54552/3178/3183/3192/3320/55226/55651/55505/11284/10728/5888/5981/6117/51750/23381/23293/6950/9894/100134934/7013/26277/7520/54464",37
"GO:1901989","GO:1901989","positive regulation of cell cycle phase transition","45/2197","117/18888",0.384615384615385,3.30660691152271,9.07983915122362,6.47764229090281e-14,2.06300607644449e-12,1.77023908576171e-12,"51529/51433/79915/23476/891/595/8881/991/8697/993/990/8317/79577/113130/983/1019/51692/8452/1654/51514/1981/9700/26271/84967/134353/9587/255374/4193/56257/27085/4869/286053/54623/11331/5356/5514/5889/57521/6240/6241/163786/25942/6491/7027/11065",45
"GO:0071103","GO:0071103","DNA conformation change","39/2197","92/18888",0.423913043478261,3.64445587856959,9.2247129519703,7.28380479636551e-14,2.30516388272398e-12,1.97803159713282e-12,"10973/8318/57680/1663/1654/22907/170506/1660/2068/2071/57697/9837/51659/64785/84296/3159/3149/4171/4172/4173/4174/4175/4176/4331/5888/5982/5983/5984/5985/51750/8607/10856/6832/7150/7153/7156/5976/7520/2547",39
"GO:0032392","GO:0032392","DNA geometric change","37/2197","85/18888",0.435294117647059,3.74230099868805,9.193192449761,1.16322028229689e-13,3.65832778782373e-12,3.13916420919859e-12,"10973/8318/57680/1663/1654/22907/170506/1660/2068/2071/57697/9837/51659/64785/84296/3159/3149/4171/4172/4173/4174/4175/4176/4331/5888/5982/5983/5984/5985/51750/8607/10856/6832/7153/5976/7520/2547",37
"GO:0044786","GO:0044786","cell cycle DNA replication","26/2197","45/18888",0.577777777777778,4.967258382643,9.66667370376831,1.1713142862147e-13,3.66090278772196e-12,3.14137378362385e-12,"79915/675/8318/8317/81620/10926/29980/26271/2237/9837/64785/54617/4171/4172/4173/4175/5111/5422/5888/51750/51507/7013/54962/5976/91603/8882",26
"GO:0099116","GO:0099116","tRNA 5'-end processing","15/2197","16/18888",0.9375,8.05985434683659,10.2494865193847,1.31998728618652e-13,4.10010865684604e-12,3.51825071340943e-12,"3028/10940/10775/51367/10248/9692/11102/79897/138716/10556/10557/10799/6741/54974/54931",15
"GO:0016180","GO:0016180","snRNA processing","20/2197","28/18888",0.714285714285714,6.1408414071136,9.87637832731675,2.33343791131107e-13,7.20359482804742e-12,6.18131243926251e-12,"23404/51010/54512/56915/118460/23016/11340/5393/26173/54973/57117/57508/65123/92105/80789/26512/25896/55656/55756/64852",20
"GO:1901992","GO:1901992","positive regulation of mitotic cell cycle phase transition","40/2197","99/18888",0.404040404040404,3.47360726058951,8.95265504762757,2.36825156738848e-13,7.26648895554807e-12,6.23528108435657e-12,"51529/51433/23476/891/595/8881/991/8697/993/990/8317/113130/983/1019/51692/8452/1654/51514/1981/9700/26271/84967/134353/9587/255374/4193/56257/27085/286053/11331/5356/5889/57521/6240/6241/163786/25942/6491/7027/11065",40
"GO:0006417","GO:0006417","regulation of translation","107/2197","451/18888",0.237250554323725,2.0396852389925,8.10775023047409,2.50802709370661e-13,7.60507177888456e-12,6.52581466759779e-12,"16/6059/468/9689/708/22794/23019/4848/4849/29883/28958/23191/1611/1654/1656/170506/1660/1938/10209/8892/8890/8893/1965/8662/8664/3646/8667/1974/9775/1975/1977/1981/1982/7458/1983/1984/9669/3692/8518/55250/55140/26610/23587/54859/2058/2107/2235/2597/25929/2935/3192/3609/79727/10128/26065/4116/23173/57721/56339/84769/23107/26164/4528/2475/55226/4686/22916/4691/25983/9221/4869/8473/5036/26986/53918/5315/5436/5499/84919/3276/55037/10399/83759/9939/6134/23521/6154/6169/6125/6208/6188/6191/6198/6203/84324/6301/26135/6726/6741/6949/10959/7175/54931/7298/5976/54464/4904",107
"GO:0007004","GO:0007004","telomere maintenance via telomerase","33/2197","71/18888",0.464788732394366,3.99587145082603,9.17555824379345,2.50882733564157e-13,7.60507177888456e-12,6.52581466759779e-12,"545/9212/10576/7203/10575/22948/908/10574/10694/1736/5394/54433/54552/3178/3183/3192/3320/55226/55651/55505/11284/10728/5981/6117/23381/23293/6950/9894/100134934/7013/26277/7520/54464",33
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle","47/2197","130/18888",0.361538461538462,3.10821049683134,8.75079926806934,2.67938799588118e-13,8.0734613145354e-12,6.92773372776843e-12,"51529/51433/6790/675/23476/891/595/8881/991/8697/993/990/8317/113130/983/1019/51692/8452/1654/51514/1977/1981/9700/26271/84967/134353/9587/255374/4193/56257/27085/286053/5048/11331/5356/5514/5781/5889/6198/57521/6240/6241/163786/25942/6491/7027/11065",47
"GO:1901796","GO:1901796","regulation of signal transduction by p53 class mediator","42/2197","108/18888",0.388888888888889,3.3433469883174,8.86045501180001,2.83434523200081e-13,8.48953881394529e-12,7.28476449979156e-12,"83787/79915/545/6790/9212/23246/80279/1111/8533/1655/1984/10614/3190/79831/387893/4193/2475/4609/4839/29997/4869/55003/10419/84154/6135/9349/6154/6167/6125/6209/6224/6201/54700/23212/6872/112858/51499/7314/9816/7874/55702/10467",42
"GO:0033260","GO:0033260","nuclear DNA replication","24/2197","41/18888",0.585365853658537,5.03249442143944,9.37777758783484,6.97655394431571e-13,2.07727925726607e-11,1.78248671937609e-11,"79915/675/8318/8317/81620/10926/29980/2237/9837/64785/54617/4171/4172/4173/4175/5111/5422/5888/51750/51507/7013/54962/5976/91603",24
"GO:0051783","GO:0051783","regulation of nuclear division","50/2197","147/18888",0.340136054421769,2.92421019386362,8.49708843285473,7.0377481623721e-13,2.08317345606214e-11,1.78754445585451e-11,"51529/25906/51433/6790/54998/9212/332/79866/699/701/9184/891/8881/991/8697/998/55143/1111/8452/9700/26271/3550/3619/3630/57082/4085/9587/10459/27085/10403/286053/83540/23636/55795/9088/5347/10419/56984/5810/5885/1104/147841/57405/54908/7175/7272/11065/7517/7756/11130",50
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle","70/2197","248/18888",0.282258064516129,2.42662281410134,8.20478851594115,7.22731269632572e-13,2.12677412210006e-11,1.82495762882906e-11,"84142/25906/54998/9212/580/332/699/701/9184/891/595/991/990/79577/55143/983/1017/80279/1111/63967/29980/51514/26271/3550/3619/65123/57082/4085/9587/10459/8720/4193/284071/27085/8883/10403/54475/29997/83540/4998/55795/9088/5347/5514/56984/5884/5885/5883/5932/55159/60561/6118/6154/163859/147841/57405/54908/25949/90381/54962/11073/7175/51499/7272/51322/7465/7517/7756/91603/11130",70
"GO:0045943","GO:0045943","positive regulation of transcription by RNA polymerase I","22/2197","35/18888",0.628571428571429,5.40394043825996,9.46107674013765,8.2034314050661e-13,2.39998062966817e-11,2.0593926330221e-11,"64431/468/9031/10498/1663/9188/56919/55127/64768/4141/2475/10514/4691/25926/11137/23451/8467/6598/7343/84135/23160/84128",22
"GO:0031145","GO:0031145","anaphase-promoting complex-dependent catabolic process","18/2197","24/18888",0.75,6.44788347746928,9.68884207467882,9.59759782344616e-13,2.79162498540931e-11,2.39545763746737e-11,"64682/10393/51529/25847/25906/29882/29945/51433/8881/991/8697/246184/996/1017/8452/5347/11065/27338",18
"GO:0000077","GO:0000077","DNA damage checkpoint signaling","45/2197","125/18888",0.36,3.09498406918525,8.52589406300339,1.02045267918682e-12,2.95110223084373e-11,2.53230301876851e-11,"84142/545/84126/580/675/595/988/983/1017/80279/1111/63967/29980/51514/54584/3014/25988/25896/8720/4193/29997/5347/5514/27339/5781/5810/5884/5888/5883/55159/60561/6118/6154/163859/25949/9894/90381/54962/11073/51499/9675/80185/51322/79968/91603",45
"GO:0000054","GO:0000054","ribosomal subunit export from nucleus","14/2197","15/18888",0.933333333333333,8.02403277196177,9.87340675018792,1.07044542449884e-12,3.0432098169933e-11,2.61133935848601e-11,"6059/3692/55341/84946/23195/51068/161424/4869/4927/5901/55781/6209/55153/7514",14
"GO:0033750","GO:0033750","ribosome localization","14/2197","15/18888",0.933333333333333,8.02403277196177,9.87340675018792,1.07044542449884e-12,3.0432098169933e-11,2.61133935848601e-11,"6059/3692/55341/84946/23195/51068/161424/4869/4927/5901/55781/6209/55153/7514",14
"GO:1904874","GO:1904874","positive regulation of telomerase RNA localization to Cajal body","14/2197","15/18888",0.933333333333333,8.02403277196177,9.87340675018792,1.07044542449884e-12,3.0432098169933e-11,2.61133935848601e-11,"10576/7203/10575/22948/908/10574/10694/1736/55651/55505/8607/10856/55164/6950",14
"GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle","47/2197","136/18888",0.345588235294118,2.97108356314761,8.36962564607388,1.78184263968212e-12,5.0372090802699e-11,4.32236458189004e-11,"84142/10776/6790/9212/580/23476/890/891/595/993/990/8317/983/1017/1019/80279/1111/63967/1785/29980/51514/2029/26271/65123/79831/9928/84930/8720/8883/29997/4998/9088/5347/5884/5885/5889/5932/60561/6240/25942/6502/25949/6873/90381/11073/7465/91603",47
"GO:0015986","GO:0015986","proton motive force-driven ATP synthesis","33/2197","76/18888",0.434210526315789,3.73298517116642,8.66127696501432,2.67274144421539e-12,7.51353907669936e-11,6.44727162844548e-11,"498/506/509/513/516/517/9551/10632/267020/515/10476/522/527/523/126328/51079/4700/4701/4702/4706/4707/4716/4709/4710/4713/4715/4718/4720/4725/4728/4723/6391/6392",33
"GO:0044839","GO:0044839","cell cycle G2/M phase transition","50/2197","152/18888",0.328947368421053,2.82801906906547,8.20955122266256,2.95816997411704e-12,8.26972850542053e-11,7.09614808995795e-11,"84142/10776/79915/6790/9212/580/23476/890/891/595/993/990/8317/983/1017/1019/80279/1111/63967/1785/29980/51514/2029/26271/65123/79831/9928/84930/8720/8883/10403/29997/4869/4998/9088/5347/5884/5885/5889/5932/60561/6240/25942/6502/25949/6873/90381/11073/7465/91603",50
"GO:0042770","GO:0042770","signal transduction in response to DNA damage","57/2197","188/18888",0.303191489361702,2.60659119301949,8.03191018336287,4.11877653944425e-12,1.14506538930848e-10,9.82565941541164e-11,"84142/79915/545/84126/580/675/595/988/983/1017/80279/1111/63967/8533/1655/29980/51514/54584/2885/3014/25988/25896/10524/387893/10459/8720/4193/29997/4869/5347/5514/27339/5781/5810/5884/5888/5883/55159/60561/9025/6118/6154/163859/25949/9894/90381/54962/11073/51499/9675/80185/9100/51322/79968/55702/91603/10467",57
"GO:0007098","GO:0007098","centrosome cycle","47/2197","139/18888",0.338129496402878,2.90695945746816,8.18681818466421,4.35826611839053e-12,1.20498874218358e-10,1.03398540298658e-10,"402/6790/675/57018/983/1017/338657/22994/55125/1111/27243/51652/128866/26973/9793/9696/1785/115106/55142/79441/54930/23354/54801/55559/93323/2648/3832/55226/10403/54820/4869/4682/23636/9659/5347/10733/4659/5902/10432/163786/151648/6491/4591/8409/7514/7516/7517",47
"GO:1904872","GO:1904872","regulation of telomerase RNA localization to Cajal body","15/2197","18/18888",0.833333333333333,7.16431497496586,9.49271547711469,5.35252594643641e-12,1.47179839139169e-10,1.26293134496877e-10,"10576/7203/10575/22948/908/10574/10694/1736/5394/55651/55505/8607/10856/55164/6950",15
"GO:1901976","GO:1901976","regulation of cell cycle checkpoint","24/2197","44/18888",0.545454545454545,4.68936980179584,8.88888564718534,5.70885900764816e-12,1.56124883296117e-10,1.33968762296183e-10,"25906/9212/580/332/675/891/55143/3619/57082/4085/9587/10403/55795/5514/5888/55159/6118/9894/7175/9675/80185/79968/7517/11130",24
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","93/2197","389/18888",0.239074550128535,2.05536645554291,7.63061076114973,5.91656537859217e-12,1.60930578297707e-10,1.38092467613002e-10,"55122/64682/10393/51529/25847/25906/29882/29945/51433/10973/6790/819/8881/991/8697/246184/996/1017/1452/8454/8452/79016/1642/51514/8667/6923/26233/23291/11337/10524/9928/4193/29997/8473/5094/57092/5347/5682/5683/5684/5685/5686/5687/5688/5689/5690/5691/5692/5693/5694/5695/5700/5701/5702/5704/5705/5706/5707/5717/5718/5719/10213/5708/5709/5710/9861/5713/5714/10399/9978/6047/6135/6500/6502/64750/7341/6613/6872/11011/11065/7323/7328/7334/27338/56893/51377/8078/7874/7415/7428/51322/80232/7514",93
"GO:0009142","GO:0009142","nucleoside triphosphate biosynthetic process","44/2197","126/18888",0.349206349206349,3.00218913236665,8.18099536378541,6.03242173519727e-12,1.63199710599531e-10,1.40039580972152e-10,"205/226/498/506/509/513/516/517/9551/10632/267020/515/10476/522/527/523/790/1353/1503/1841/3615/126328/51079/4700/4701/4702/4706/4707/4716/4709/4710/4713/4715/4718/4720/4725/4728/4723/4831/6391/6392/7298/790955/7415",44
"GO:0034472","GO:0034472","snRNA 3'-end processing","17/2197","23/18888",0.739130434782609,6.35443589083929,9.32190293241143,6.24382602020633e-12,1.68015681998279e-10,1.44172104333726e-10,"23404/51010/54512/56915/118460/23016/11340/5393/26173/57117/57508/80789/26512/25896/55656/55756/64852",17
"GO:0006278","GO:0006278","RNA-templated DNA biosynthetic process","33/2197","78/18888",0.423076923076923,3.63726760267498,8.46764112246709,6.40698409065001e-12,1.71489063532717e-10,1.47152568532174e-10,"545/9212/10576/7203/10575/22948/908/10574/10694/1736/5394/54433/54552/3178/3183/3192/3320/55226/55651/55505/11284/10728/5981/6117/23381/23293/6950/9894/100134934/7013/26277/7520/54464",33
"GO:0010389","GO:0010389","regulation of G2/M transition of mitotic cell cycle","39/2197","104/18888",0.375,3.22394173873464,8.25090098957315,7.58211392297733e-12,2.01868768573661e-10,1.73221004244238e-10,"84142/6790/9212/580/23476/891/595/993/990/8317/983/1017/1019/80279/1111/63967/29980/51514/26271/65123/9928/8720/8883/29997/4998/9088/5347/5884/5885/5889/5932/60561/6240/25942/25949/90381/11073/7465/91603",39
"GO:0000463","GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","14/2197","16/18888",0.875,7.52253072371416,9.46940084605798,7.63957229566012e-12,2.02328041009272e-10,1.73615100037661e-10,"23246/8886/117246/23560/84365/79707/23481/84154/11224/6129/9875/55759/9326/54680",14
"GO:0051170","GO:0051170","import into nucleus","52/2197","166/18888",0.313253012048193,2.69309189420404,7.94902374183821,9.06144555948698e-12,2.38728764687636e-10,2.04850094709372e-10,"55122/146059/983/1434/55929/1894/8841/51501/3178/3320/51194/9670/10527/55705/3837/4000/5469/57122/55746/9972/9631/8021/129401/10762/53371/9818/23636/79902/4927/9688/4928/10204/11331/23649/9883/100101267/5514/5571/5901/5903/55696/653489/84268/9349/6396/10073/7341/23435/3842/23534/7175/8882",52
"GO:0009141","GO:0009141","nucleoside triphosphate metabolic process","71/2197","266/18888",0.266917293233083,2.29473547318455,7.71549944188655,9.13690273159542e-12,2.39462992423897e-10,2.05480126123928e-10,"204/205/226/402/498/506/509/513/516/517/9551/10632/267020/515/10476/522/527/523/526/790/1353/1503/10059/1841/1854/79631/3692/2597/3312/3615/3630/3939/64223/2475/126328/51079/4700/4701/4702/4706/4707/4716/4709/4710/4713/4715/4718/4720/4725/4728/4723/4831/4967/8473/29789/4976/5223/441531/5315/5515/5566/5571/5901/23433/57521/6391/6392/7167/7298/790955/7415",71
"GO:0031023","GO:0031023","microtubule organizing center organization","49/2197","152/18888",0.322368421052632,2.77145868768416,7.95554109991227,1.12062505509837e-11,2.9217540296658e-10,2.50711970330707e-10,"402/6790/675/57018/983/1017/338657/22994/55125/1111/27243/51652/128866/26973/9793/9696/1785/23291/115106/55142/79441/54930/23354/54801/55559/93323/2648/3832/55226/10403/54820/4869/4682/23636/5048/9659/5347/10733/4659/5902/10432/163786/151648/6491/4591/8409/7514/7516/7517",49
"GO:0009199","GO:0009199","ribonucleoside triphosphate metabolic process","68/2197","251/18888",0.270916334661355,2.32911594405265,7.69072116786531,1.20761845291529e-11,3.13233817271637e-10,2.68781925874039e-10,"204/205/226/402/498/506/509/513/516/517/9551/10632/267020/515/10476/522/527/523/526/790/1353/1503/10059/79631/3692/2597/3312/3615/3630/3939/64223/2475/126328/51079/4700/4701/4702/4706/4707/4716/4709/4710/4713/4715/4718/4720/4725/4728/4723/4831/4967/8473/29789/4976/5223/441531/5315/5515/5566/5571/5901/23433/57521/6391/6392/7167/790955/7415",68
"GO:0006997","GO:0006997","nucleus organization","47/2197","143/18888",0.328671328671329,2.82564590621031,7.95055019926485,1.36535562293485e-11,3.52331768954265e-10,3.02331377342983e-10,"64431/25909/23141/545/8815/983/1111/27243/51652/128866/79643/91782/23399/1663/63946/10524/4000/55706/9221/4926/57122/55746/9972/9631/23165/129401/53371/9688/4928/5048/5347/84172/1104/9025/6223/54700/81929/26135/7536/8467/23435/7175/7329/57602/10208/7443/8882",47
